customer_id,first_name,last_name,date_of_birth,gender,email,phone,address,city,state,zip_code,country,account_open_date,customer_type,kyc_status,risk_rating
500159,Richard,Beard,2001-08-08,M,richard.beard2741@gmail.com,528-744-0291,22760 Brenda Falls,New Dalechester,IL,43341,US,2023-11-03,individual,verified,low
500160,Vincent,Johnson,1966-11-01,F,vincent.johnson9391@yahoo.com,385-512-9986,318 Marcus Gardens Apt. 976,Port Donnafurt,MD,26731,US,2022-02-13,business,verified,low
500161,Mary,Johnson,1979-04-02,M,mary.johnson7907@yahoo.com,318-859-3775,59409 Forbes Shoal,Port James,LA,22728,US,2023-06-15,individual,verified,medium
500162,Deanna,Shelton,1991-02-16,F,deanna.shelton6524@hotmail.com,335-069-8443,890 Mario Grove,Adkinsburgh,MS,62542,US,2021-07-12,individual,verified,medium
500163,Theresa,Smith,1996-01-12,F,theresa.smith7138@yahoo.com,644-856-7868,8551 Timothy Center,North Allisonborough,IL,55692,US,2024-01-05,individual,verified,low
500164,Brian,Huerta,1990-09-26,M,brian.huerta3444@gmail.com,705-545-6515,142 Holly Plain Suite 145,New Kevinbury,CO,84120,US,2018-01-14,individual,verified,low
500165,Denise,Jackson,1970-02-21,F,denise.jackson5840@yahoo.com,814-010-1190,44281 Torres Island Apt. 810,Gravesmouth,IN,47231,US,2025-03-10,individual,pending,low
500166,Craig,Henry,1977-01-12,F,craig.henry8378@gmail.com,634-455-6582,6825 Kelly Parks Apt. 205,North Gloriafurt,IN,03341,US,2021-10-07,individual,pending,low
500167,Andrew,Taylor,1990-09-26,F,andrew.taylor9239@hotmail.com,496-777-6192,97637 Peterson Village,Elizabethmouth,NC,82135,US,2023-11-27,individual,verified,low
500168,Melissa,Cummings,1996-09-06,M,melissa.cummings9207@gmail.com,936-671-1625,2293 Jackson Ports,New Thomasshire,VT,26837,US,2019-06-05,individual,verified,low
500169,Nicole,Harmon,1953-03-22,M,nicole.harmon5597@hotmail.com,759-372-7513,8620 Jones Ford,Thomasmouth,VT,88271,US,2020-10-16,business,verified,high
500170,Angela,Evans,1981-07-30,M,angela.evans8032@hotmail.com,079-453-9341,36462 Williams Ports,Bryantberg,IL,94874,US,2025-08-18,business,pending,low
500171,Michelle,Sanders,1951-11-28,F,michelle.sanders8726@yahoo.com,740-550-3750,605 Burns Cape,Melissahaven,WA,58936,US,2024-06-09,individual,pending,medium
500172,Elizabeth,Herman,1963-08-09,F,elizabeth.herman7705@gmail.com,372-873-5768,4296 Lewis Turnpike Apt. 954,Millermouth,CT,33775,US,2022-01-06,individual,verified,high
500173,Natasha,Davis,1951-07-18,M,natasha.davis1259@hotmail.com,674-489-9615,600 Jonathan Ford,Jillbury,AZ,45506,US,2020-05-23,business,verified,high
500174,Jennifer,Juarez,1962-07-20,M,jennifer.juarez9538@gmail.com,067-076-0345,07341 Moore Harbor,Lake Christopher,MI,19039,US,2022-01-28,individual,verified,medium
500175,Amanda,Sanchez,1995-12-09,M,amanda.sanchez2235@gmail.com,943-801-8087,74126 Angel Estates Suite 745,Joneshaven,IL,75185,US,2019-09-20,individual,pending,low
500176,Cynthia,Shea,1961-05-10,M,cynthia.shea6706@gmail.com,062-488-7820,253 Bailey Island,East Andrew,IA,25329,US,2025-01-15,individual,verified,medium
500177,Lisa,Mitchell,1960-03-17,F,lisa.mitchell4327@hotmail.com,030-251-5716,546 Hernandez Ranch,Port Dianeport,MA,40337,US,2020-04-11,business,verified,medium
500178,Daniel,Richardson,1973-12-04,F,daniel.richardson2043@gmail.com,711-383-5146,4765 Herrera Stream,Oliviamouth,SC,54118,US,2022-05-28,individual,pending,low
500179,Gregory,Coleman,1994-11-11,M,gregory.coleman1286@hotmail.com,348-673-7021,1743 Laura Hollow Apt. 722,Michaelport,UT,46324,US,2019-05-26,individual,pending,low
500180,Angela,Mccall,1966-01-09,F,angela.mccall8794@yahoo.com,018-299-9091,02639 Alexander Walks,New Brandimouth,MD,94736,US,2020-02-02,individual,verified,medium
500181,Jesse,Herring,1967-01-23,F,jesse.herring5822@hotmail.com,834-039-0607,87297 Jake Island Apt. 588,Lake Bradley,LA,33295,US,2022-08-25,individual,verified,low
500182,Johnny,Ross,1984-09-16,M,johnny.ross1419@hotmail.com,439-742-2577,42145 William Unions,East Gary,AZ,28825,US,2021-10-29,individual,verified,low
500183,Jennifer,Johnson,1967-12-19,M,jennifer.johnson5801@hotmail.com,386-822-6723,1194 Robert Haven Suite 562,Grantberg,ME,32899,US,2021-10-27,individual,verified,high
500184,Michael,Duffy,2000-03-02,F,michael.duffy7161@gmail.com,184-446-9048,6347 Lisa Meadows,North Michelefort,SD,60488,US,2019-10-25,individual,verified,low
500185,Christopher,Nixon,1969-04-24,F,christopher.nixon7037@hotmail.com,696-540-6500,56414 Thomas Creek,Melissaland,ME,93624,US,2018-03-31,business,verified,low
500186,Victoria,Stewart,1997-11-30,F,victoria.stewart8337@gmail.com,513-718-3497,91080 Griffin Ways,Pamelahaven,RI,42902,US,2018-11-17,individual,verified,low
500187,Chelsea,Woodward,2000-04-20,F,chelsea.woodward8118@hotmail.com,192-892-1769,38347 Hernandez Harbor Suite 161,Deniseton,OR,09243,US,2022-05-25,individual,verified,low
500188,Amanda,Smith,1997-01-24,M,amanda.smith9331@gmail.com,350-907-8611,76703 Chung Mountain Apt. 082,Hintonfort,TN,39842,US,2019-05-21,business,verified,low
500189,Emily,Gibbs,1991-04-13,F,emily.gibbs6370@yahoo.com,225-074-7621,835 Alexander Lock,Annetteton,DE,58364,US,2019-12-11,individual,verified,medium
500190,Carl,Matthews,1950-10-15,M,carl.matthews2327@yahoo.com,751-171-4403,87567 Rebecca Creek Apt. 017,Cruzburgh,ME,58182,US,2019-01-08,individual,verified,medium
500191,Cheryl,Maldonado,1979-04-29,F,cheryl.maldonado3568@yahoo.com,154-098-5691,93481 Brian Field,Danielleborough,NH,75751,US,2020-05-13,individual,verified,high
500192,Jacob,Reid,1953-01-27,M,jacob.reid8269@yahoo.com,221-659-8115,136 Wade Pike Suite 379,New Brian,WY,32005,US,2024-08-26,individual,verified,low
500193,Christine,Reyes,1988-10-28,F,christine.reyes8837@hotmail.com,248-172-9713,58250 Lloyd Harbors,North Michelle,WV,15873,US,2021-01-05,individual,verified,low
500194,Teresa,Davis,1956-01-06,M,teresa.davis6638@hotmail.com,288-291-4547,543 Gregory Drives,Bridgetstad,MN,86240,US,2018-12-12,individual,verified,medium
500195,Lisa,Carter,1968-07-19,F,lisa.carter5959@gmail.com,443-922-0781,0898 Simon Center,South Courtneymouth,UT,21558,US,2021-04-03,individual,verified,low
500196,John,Cannon,1989-05-19,F,john.cannon1088@gmail.com,693-510-7385,3435 Woods Turnpike,Charlesport,TX,88489,US,2018-07-05,business,verified,high
500197,Adam,Gilbert,1962-11-29,F,adam.gilbert5416@yahoo.com,174-556-3780,715 Jeremy Ways,North Randyport,OR,05144,US,2022-08-25,individual,pending,medium
500198,Brittany,Marsh,2001-11-15,F,brittany.marsh8979@gmail.com,299-262-3618,7977 Dunlap Curve,South Alyssa,MO,66266,US,2024-11-02,individual,verified,low
500199,Leslie,Chavez,1996-10-11,F,leslie.chavez3340@hotmail.com,047-552-3033,012 Gary Avenue Apt. 112,Christinaview,KY,14419,US,2019-10-22,individual,verified,low
500200,Crystal,Gomez,1979-11-30,M,crystal.gomez1662@hotmail.com,221-215-1108,989 Frost Loaf,Phambury,HI,45321,US,2021-11-16,individual,failed,medium
500201,Randall,Davis,1954-01-26,F,randall.davis2277@yahoo.com,008-145-2860,921 Rodgers Greens Suite 074,Gilbertport,TN,80115,US,2018-01-21,individual,pending,low
500202,Sarah,Baker,1953-12-29,F,sarah.baker783@hotmail.com,897-639-1600,9416 Shelton Mountain Apt. 152,Brianchester,TN,32588,US,2024-06-10,business,verified,medium
500203,Katherine,Rogers,2002-06-18,M,katherine.rogers5194@gmail.com,678-530-4456,9818 Sanchez Dale Suite 335,New Sarahstad,DE,12271,US,2021-05-21,individual,verified,low
500204,Molly,Martinez,1955-05-07,F,molly.martinez234@yahoo.com,481-626-9852,6605 Dustin Row,New Stevenview,TX,53113,US,2018-11-21,individual,verified,low
500205,Nicholas,Long,1974-06-21,M,nicholas.long9854@hotmail.com,825-690-2876,976 Jeffrey Port,North Davidton,VT,71908,US,2022-07-03,business,pending,low
500206,Victor,Collins,1966-05-21,M,victor.collins6750@gmail.com,899-365-0031,578 Logan Groves,East Andrew,MD,84468,US,2023-01-27,individual,verified,medium
500207,Nicholas,Martinez,2001-07-30,M,nicholas.martinez4676@gmail.com,774-860-2563,116 Gabrielle Mill Apt. 732,Nathanfort,MI,99440,US,2020-05-17,individual,verified,low
500208,Steven,Mcdowell,1975-12-13,M,steven.mcdowell4154@yahoo.com,840-852-2861,2606 Mendoza Pass,Port Jasmin,AK,79332,US,2024-01-09,business,verified,medium
500209,Katie,Ruiz,1974-10-20,M,katie.ruiz6020@hotmail.com,241-978-6804,878 Mark Port,Barronberg,UT,91408,US,2020-08-29,business,verified,medium
500210,Kenneth,Valenzuela,1985-11-25,F,kenneth.valenzuela3044@yahoo.com,415-717-6269,2892 Tucker Turnpike Suite 551,Ryanstad,NH,80011,US,2022-11-07,individual,verified,medium
500211,Briana,Perez,1999-03-04,M,briana.perez2711@yahoo.com,309-953-2189,53058 Miranda Land,Amybury,GA,88141,US,2021-06-10,individual,pending,low
500212,Wesley,Williams,1973-04-18,M,wesley.williams8797@yahoo.com,191-742-5186,566 Garcia Trail Suite 524,New Stephenstad,AZ,68264,US,2024-10-15,business,verified,low
500213,Nicholas,Krueger,1991-12-28,M,nicholas.krueger9952@gmail.com,934-749-5004,85006 James Parks Suite 363,Alicialand,NV,42762,US,2025-07-24,individual,pending,low
500214,Jennifer,Flores,1978-07-18,M,jennifer.flores1226@hotmail.com,793-404-8693,37078 Johnson Way Apt. 014,North Williamfurt,NM,83278,US,2021-10-31,individual,verified,low
500215,Brian,Steele,1962-02-19,F,brian.steele3340@yahoo.com,821-797-6467,7420 Johnson Circle,North Susanland,KS,69753,US,2023-08-06,individual,verified,low
500216,Desiree,Barnes,1977-08-31,M,desiree.barnes7663@gmail.com,620-119-9068,90904 John Lodge Suite 345,Parkerton,WI,83699,US,2023-05-15,business,verified,low
500217,Colleen,Schroeder,1982-12-30,M,colleen.schroeder7655@hotmail.com,794-259-2202,95207 Valenzuela Springs,West Ashley,CO,20425,US,2023-07-10,individual,verified,low
500218,Michael,Mcfarland,1971-07-18,M,michael.mcfarland407@hotmail.com,837-015-7744,662 Justin Islands,Erinhaven,AL,92133,US,2020-03-28,business,verified,high
500219,Connie,Prince,2001-08-15,F,connie.prince4451@yahoo.com,169-361-7568,681 Caldwell Lakes,Donnaland,NH,83717,US,2020-10-26,business,verified,high
500220,Kenneth,Baxter,1971-03-01,M,kenneth.baxter1645@gmail.com,040-173-3759,28613 Kathleen Pike,New Matthew,MN,59144,US,2019-01-10,individual,verified,medium
500221,Barry,Fisher,1998-05-23,F,barry.fisher2587@gmail.com,619-959-4253,53709 Moore Village Suite 599,Deniseview,GA,36518,US,2022-08-16,individual,verified,low
500222,Adam,Gay,1969-01-16,M,adam.gay9716@hotmail.com,995-892-8215,630 Charlene Square Suite 725,New Rhondabury,SC,25852,US,2018-05-01,business,verified,medium
500223,Ann,Chen,1977-12-01,M,ann.chen4043@yahoo.com,349-102-6398,9354 Watkins Rue Suite 075,Kellyborough,CA,70409,US,2021-12-28,business,verified,low
500224,Amy,Jackson,1984-01-07,F,amy.jackson8129@gmail.com,409-170-8957,82678 Anita Mill Suite 987,Warrenton,CO,61550,US,2020-04-28,individual,verified,high
500225,Barbara,Farmer,1967-07-25,F,barbara.farmer1368@gmail.com,513-146-9299,86345 Jackson Lights,Lake Nicholas,WV,69329,US,2021-05-19,individual,verified,medium
500226,Mark,Zimmerman,1962-03-04,M,mark.zimmerman2281@yahoo.com,981-145-7587,688 Michael Square,Turnerville,MA,16658,US,2025-09-14,individual,verified,medium
500227,Mathew,Carter,1966-10-10,F,mathew.carter9309@gmail.com,871-000-3003,275 Steven Extensions Suite 324,Laurenside,IN,65031,US,2025-12-26,individual,pending,low
500228,Natalie,Terry,1989-04-22,F,natalie.terry5166@gmail.com,600-298-4558,146 Steven Street,Port Melissa,OK,04571,US,2020-09-09,business,verified,low
500229,Christopher,Hudson,1994-07-08,M,christopher.hudson6350@gmail.com,887-217-2836,9668 Norman Plains,Willisbury,ME,11905,US,2018-01-27,business,verified,low
500230,Shannon,Gonzalez,1956-11-05,F,shannon.gonzalez4603@gmail.com,206-248-0727,58569 Melissa Tunnel Apt. 874,Port Keith,AZ,07345,US,2019-09-30,individual,failed,medium
500231,Tammy,Rivera,1950-10-01,F,tammy.rivera5473@gmail.com,409-050-8345,73509 Nicole Run,Bartlettshire,AL,23116,US,2019-03-15,individual,verified,medium
500232,Matthew,Sexton,1967-01-03,F,matthew.sexton9358@hotmail.com,261-751-5418,287 Brian Cliff,South Karen,DE,12025,US,2020-11-01,individual,verified,low
500233,Jason,Lane,1984-02-17,F,jason.lane3294@gmail.com,323-987-4451,76078 Patterson Mission,Robertsberg,NE,00958,US,2021-05-03,individual,pending,medium
500234,Robin,Johnson,1966-10-27,F,robin.johnson4285@yahoo.com,135-992-3312,18605 Anderson Club Apt. 262,Kimberlyview,UT,67726,US,2021-07-07,business,verified,low
500235,Tara,Vance,1995-09-22,F,tara.vance7103@yahoo.com,667-465-5057,194 Jonathan Junction Suite 825,New Michaelland,NM,10900,US,2025-05-23,individual,verified,high
500236,Michael,Leon,1966-09-06,F,michael.leon9763@yahoo.com,750-465-3425,228 Destiny Squares Apt. 602,Hollandport,NC,74015,US,2022-07-31,individual,verified,medium
500237,Andrew,Morris,1970-11-09,M,andrew.morris3615@hotmail.com,687-335-2018,1109 Huff Flats Apt. 286,Pittsstad,FL,32446,US,2023-06-23,individual,verified,medium
500238,Michael,Warner,1999-05-11,M,michael.warner1551@hotmail.com,189-857-9172,8688 Cynthia Point,Michaelstad,NH,13841,US,2018-01-05,individual,pending,medium
500239,Anthony,Caldwell,1993-06-02,M,anthony.caldwell9880@hotmail.com,346-673-0880,081 Jessica Trail Apt. 746,North Christopherville,OR,12178,US,2022-04-26,individual,pending,low
500240,Michael,Livingston,1958-06-08,F,michael.livingston1960@yahoo.com,311-084-8557,381 John Cove,Travisfurt,MD,76861,US,2023-02-26,individual,failed,high
500241,Tina,Hill,1953-09-25,M,tina.hill8925@yahoo.com,615-910-1452,173 Joshua Spring Apt. 138,Richtown,ME,74435,US,2024-07-16,business,failed,low
500242,James,Fields,1952-08-16,F,james.fields8445@hotmail.com,617-355-9971,7216 Madden Circle Apt. 625,Jamesview,ID,47625,US,2019-10-08,business,verified,low
500243,Joseph,Salazar,1986-03-30,M,joseph.salazar5028@yahoo.com,280-893-7259,1689 Melissa Skyway Suite 014,Port Emilyburgh,WY,65669,US,2018-12-13,individual,verified,low
500244,Anthony,Fleming,1956-04-10,F,anthony.fleming2781@yahoo.com,465-761-0527,75435 Kennedy Point,North Luischester,SC,86600,US,2020-02-18,individual,verified,high
500245,Alex,Phillips,1997-05-09,M,alex.phillips8965@yahoo.com,993-588-3978,9166 Duncan Common Suite 445,Port Kristinburgh,NC,93642,US,2021-10-04,individual,verified,medium
500246,James,Hernandez,1967-02-27,M,james.hernandez3647@hotmail.com,891-427-4258,9654 Macdonald Plains,Port Timothy,ME,28941,US,2023-05-31,individual,pending,high
500247,Stephen,Lopez,1956-05-21,M,stephen.lopez3015@yahoo.com,168-939-4241,48900 Smith Park Apt. 876,West Anthony,AR,17205,US,2019-07-17,individual,verified,medium
500248,Anita,Acevedo,1962-06-20,M,anita.acevedo8654@gmail.com,009-273-3852,7026 Moore Plains,West Tracy,SD,10377,US,2022-01-25,individual,pending,medium
500249,Lauren,Chavez,1958-09-26,M,lauren.chavez9709@gmail.com,175-363-9786,61843 Nichols Estate,East Robert,SD,10187,US,2019-09-24,business,verified,low
500250,Brenda,Alexander,1967-09-04,M,brenda.alexander3354@yahoo.com,830-030-5644,8968 Singleton Pike,Lake Lori,KS,59930,US,2022-03-03,individual,verified,low
500251,Logan,Schneider,1998-07-13,F,logan.schneider1108@hotmail.com,331-839-0215,20836 Melissa Lane Apt. 287,Thomasland,CT,08909,US,2025-11-02,individual,verified,medium
500252,Michele,Watkins,2002-04-07,F,michele.watkins7694@gmail.com,048-161-1336,857 Dakota Plains,Kennedyshire,KS,54986,US,2024-01-26,business,verified,low
500253,Michael,Schneider,1999-06-17,F,michael.schneider6391@hotmail.com,302-669-8032,399 Hamilton Fall Apt. 913,Pinedaland,NH,21328,US,2023-12-26,business,verified,low
500254,Amy,Clark,1999-06-19,F,amy.clark2988@hotmail.com,175-673-5082,047 Andrew Ramp,West Barbara,FL,04128,US,2024-08-26,individual,pending,medium
500255,Melinda,Ramirez,1986-08-12,F,melinda.ramirez1705@hotmail.com,824-183-3567,71901 Fletcher Fork,Judithberg,MD,61803,US,2020-11-13,individual,pending,low
500256,Gilbert,Koch,1991-03-24,F,gilbert.koch3244@gmail.com,895-809-0151,8986 David Lodge Suite 736,Johnside,AK,78676,US,2022-07-09,individual,verified,medium
500257,Joseph,Mack,1977-10-05,F,joseph.mack9274@gmail.com,359-820-2901,651 Jones Greens Suite 723,Jasonchester,SC,52011,US,2025-01-09,individual,verified,low
500258,Connie,Campbell,1954-07-09,M,connie.campbell9670@hotmail.com,846-503-3504,015 Shane Lodge Suite 096,East Benjaminstad,NC,91497,US,2018-11-21,individual,verified,low
500259,Walter,Ortiz,1974-05-17,M,walter.ortiz3580@hotmail.com,396-322-9919,576 Deborah Glens Apt. 399,Jonesbury,PA,54756,US,2019-05-06,business,pending,medium
500260,Jeffrey,Johnson,1999-04-26,M,jeffrey.johnson1237@gmail.com,937-706-1987,187 Robert Lights,West Debra,VT,07681,US,2025-02-05,individual,verified,high
500261,Mark,Rangel,1951-11-24,F,mark.rangel22@yahoo.com,724-274-2078,71713 Anthony Locks Suite 867,West Mariachester,NJ,36738,US,2021-02-19,individual,verified,high
500262,Sarah,Andrews,1975-05-19,M,sarah.andrews2799@gmail.com,617-590-8870,51882 Michelle Lock,East Karenbury,NH,31407,US,2019-02-01,business,verified,medium
500263,Jose,Jones,1950-07-15,M,jose.jones8522@gmail.com,022-013-9216,922 Stephen Streets,Mcintoshchester,LA,32576,US,2025-04-15,individual,pending,medium
500264,John,Cunningham,1986-09-22,M,john.cunningham6190@gmail.com,002-328-5212,06224 Timothy Hollow Suite 006,Laurenshire,PA,90208,US,2020-05-22,business,failed,medium
500265,William,Rodgers,1974-06-29,M,william.rodgers8514@yahoo.com,769-029-0276,5082 Mary Extension,Griffithberg,WV,60426,US,2023-11-26,individual,failed,low
500266,Andrea,Wilkins,1988-05-20,M,andrea.wilkins2175@hotmail.com,725-398-3745,4012 Daniels Terrace,Port Reginastad,KS,55081,US,2023-09-04,individual,verified,high
500267,Kelly,Thomas,1978-09-21,F,kelly.thomas4822@gmail.com,659-312-4838,9065 Rogers Freeway,Emilymouth,CA,36213,US,2018-06-04,individual,verified,low
500268,David,Franco,1987-03-06,F,david.franco9847@gmail.com,366-162-5230,733 Gilbert Isle,Port Alexis,LA,47114,US,2019-05-16,individual,verified,high
500269,Kimberly,Ramirez,1997-11-30,M,kimberly.ramirez8625@hotmail.com,052-673-8890,1318 Miles Forks Suite 400,Port Devin,MN,93112,US,2018-12-09,business,verified,low
500270,Eric,Fletcher,1956-07-28,M,eric.fletcher6740@yahoo.com,788-695-1270,0273 Kelli Fort Apt. 000,East Brianaland,ME,14837,US,2021-02-12,individual,verified,medium
500271,Bruce,Williams,1992-12-17,M,bruce.williams3115@hotmail.com,282-103-8878,1417 Ronald Heights,Port Christianfurt,HI,23593,US,2025-09-05,business,verified,high
500272,Jill,Grimes,1955-04-13,M,jill.grimes9895@hotmail.com,555-387-0979,4220 Dunn Flats,Lake Abigail,TN,62040,US,2019-02-18,business,verified,high
500273,Bryan,Brooks,1980-08-02,M,bryan.brooks1613@hotmail.com,754-496-3242,6047 Carol Pass Suite 220,North Danielport,OK,29836,US,2022-02-14,individual,pending,medium
500274,Kimberly,Garcia,1954-10-09,M,kimberly.garcia4674@gmail.com,160-970-6704,24193 Johnson Squares,West Josephburgh,MO,27350,US,2018-07-06,individual,pending,low
500275,Jeffrey,Bell,1980-04-23,F,jeffrey.bell8346@yahoo.com,151-813-4288,1473 Mark Mountain,Lake Michaelmouth,HI,65313,US,2023-09-21,individual,verified,low
500276,Edward,Baldwin,1954-04-26,M,edward.baldwin2304@yahoo.com,841-816-2826,362 Young Highway,New Christopherborough,VT,92567,US,2020-09-19,individual,verified,low
500277,Kathy,Flores,1994-06-05,F,kathy.flores6476@gmail.com,295-440-5546,218 Scott Branch,Parsonsberg,AR,56767,US,2019-08-09,individual,verified,medium
500278,Angela,Fisher,1991-07-21,F,angela.fisher7677@gmail.com,844-760-7798,286 Case Forge Apt. 398,Loriberg,NC,42484,US,2025-09-12,individual,failed,medium
500279,Katherine,Hawkins,1967-10-31,M,katherine.hawkins5033@gmail.com,496-252-5580,153 Lang Circles,North Jason,NY,17507,US,2025-07-05,business,verified,low
