account_id,customer_id,account_type,account_number,branch_id,balance,currency,status,interest_rate,opened_date,last_activity_date
ACC-600230,500819,money_market,3465-5287-1043-4500,BR-0172,174045.42,USD,active,2.1711,2022-04-05,2023-07-22
ACC-600231,501638,checking,2045-9615-1760-2896,BR-0071,26885.48,USD,active,0.3653,2022-08-15,2023-06-18
ACC-600232,502899,savings,2435-1729-4672-2156,BR-0105,36050.22,USD,active,2.4153,2021-08-05,2023-07-30
ACC-600233,502651,cd,0655-5539-0648-1596,BR-0200,128076.7,USD,active,3.5606,2024-02-10,2024-02-28
ACC-600234,502783,checking,6546-3896-7832-3840,BR-0181,29879.13,USD,active,0.2021,2021-11-29,2022-06-23
ACC-600235,500568,money_market,9353-6352-6727-9658,BR-0078,360909.74,USD,active,1.3767,2021-01-28,2022-02-01
ACC-600236,501485,checking,9546-5873-0889-5137,BR-0090,27718.92,USD,active,0.4612,2020-05-23,2021-11-30
ACC-600237,500744,savings,2748-6715-6233-4740,BR-0146,198638.77,USD,active,3.252,2020-03-22,2020-05-19
ACC-600238,500699,checking,9612-0246-5726-7120,BR-0150,34056.9,USD,closed,0.0164,2020-02-23,2021-11-01
ACC-600239,502387,checking,6154-0057-5283-1987,BR-0185,11726.8,USD,active,0.4753,2025-03-30,2025-08-04
ACC-600240,501251,checking,8438-2330-1359-7449,BR-0055,30077.94,USD,active,0.2175,2024-04-29,2024-07-06
ACC-600241,502184,cd,3713-1772-7184-5231,BR-0119,44824.63,USD,active,5.5178,2021-02-15,2021-11-09
ACC-600242,501288,checking,0236-7819-3715-8094,BR-0096,27309.72,USD,active,0.4234,2020-11-24,2022-10-07
ACC-600243,500178,checking,0572-1882-6032-7248,BR-0065,45348.04,USD,active,0.3384,2021-04-29,2023-01-18
ACC-600244,502586,money_market,7553-4959-1366-9531,BR-0195,236888.17,USD,active,1.8129,2024-07-07,2025-12-12
ACC-600245,500907,checking,9005-6782-7311-2015,BR-0165,6640.91,USD,active,0.1445,2020-10-18,2021-05-08
ACC-600246,500983,checking,0538-6746-0019-8016,BR-0056,35955.66,USD,dormant,0.0279,2021-06-13,2022-12-28
ACC-600247,501573,money_market,5074-6807-4882-9678,BR-0163,258167.76,USD,active,1.7315,2020-12-09,2021-08-19
ACC-600248,501408,savings,2009-9382-5676-9598,BR-0017,119649.13,USD,active,1.7948,2022-03-04,2023-07-20
ACC-600249,501342,checking,0585-4656-4929-0947,BR-0151,22434.61,USD,active,0.2761,2022-10-21,2023-05-24
ACC-600250,500290,cd,5392-4237-7785-5459,BR-0165,179089.9,USD,closed,3.0283,2023-05-18,2025-01-22
ACC-600251,500174,checking,7693-9864-2521-8810,BR-0135,10121.54,USD,closed,0.202,2024-06-24,2024-10-04
ACC-600252,501764,savings,2428-3613-0944-0461,BR-0135,12158.36,USD,active,4.3629,2019-12-19,2020-02-17
ACC-600253,502233,savings,7363-7739-7570-4030,BR-0153,78787.47,USD,active,1.6715,2019-04-20,2019-06-12
ACC-600254,500597,checking,5062-7660-0178-8976,BR-0104,36222.84,USD,active,0.3925,2019-05-19,2020-09-13
ACC-600255,501858,checking,6512-4093-4221-3714,BR-0065,42826.64,USD,frozen,0.0499,2022-07-25,2023-06-05
ACC-600256,501004,checking,8528-1721-2050-8330,BR-0022,9644.35,USD,active,0.0592,2021-12-04,2023-08-02
ACC-600257,502579,savings,2548-6355-7307-4411,BR-0149,114814.2,USD,active,4.0444,2019-08-29,2021-03-11
ACC-600258,500174,savings,6648-0489-7568-8110,BR-0139,173616.87,USD,active,4.5046,2022-08-18,2024-05-04
ACC-600259,502573,savings,9622-7336-3473-7114,BR-0174,123547.45,USD,active,2.8142,2020-09-02,2021-01-01
ACC-600260,501893,savings,5192-9496-2137-8369,BR-0151,168748.61,USD,closed,4.0906,2021-07-19,2023-01-15
ACC-600261,500966,checking,0745-7092-6620-6324,BR-0135,21579.1,USD,active,0.2107,2019-12-10,2021-01-19
ACC-600262,500488,checking,6341-5751-7769-2330,BR-0166,2701.68,USD,active,0.2708,2019-02-22,2019-10-23
ACC-600263,501340,cd,6727-1407-7246-8408,BR-0188,189381.65,USD,active,2.0524,2024-12-28,2025-07-24
ACC-600264,500281,cd,4945-5167-5304-4392,BR-0025,174747.91,USD,active,5.419,2024-03-15,2025-05-31
ACC-600265,501851,checking,8542-8653-8381-8279,BR-0078,47970.59,USD,active,0.2378,2020-06-21,2021-07-31
ACC-600266,500783,savings,5475-6176-9398-8058,BR-0077,134626.58,USD,active,4.058,2020-07-10,2022-05-20
ACC-600267,501424,checking,7810-3198-3636-9028,BR-0115,13095.44,USD,active,0.2233,2025-02-21,2025-12-12
ACC-600268,500996,cd,0484-5833-9576-9374,BR-0140,185532.36,USD,active,4.9751,2021-07-29,2021-08-12
ACC-600269,500308,checking,9596-0399-7476-9209,BR-0066,28307.37,USD,active,0.04,2025-08-01,2025-09-03
ACC-600270,501481,savings,6347-4272-0115-3610,BR-0031,21120.01,USD,active,0.8487,2019-04-13,2019-10-27
ACC-600271,501170,checking,1039-5628-6771-5491,BR-0117,16028.16,USD,active,0.3197,2020-04-08,2020-07-26
ACC-600272,500194,checking,2865-6738-5331-3772,BR-0099,19339.4,USD,active,0.4627,2025-11-12,2025-11-18
ACC-600273,502792,checking,2630-3934-0737-3583,BR-0107,3874.24,USD,closed,0.1458,2024-10-03,2025-09-05
ACC-600274,501501,savings,8524-0624-5148-0682,BR-0022,1501.88,USD,active,3.1544,2025-04-10,2025-06-12
ACC-600275,500237,checking,5524-8623-5939-0853,BR-0049,15674.4,USD,dormant,0.1767,2021-02-12,2021-06-06
ACC-600276,502602,savings,5714-0096-4743-4171,BR-0185,26381.0,USD,active,0.9185,2025-07-14,2025-11-20
ACC-600277,500396,checking,3773-2513-5586-4656,BR-0189,36999.03,USD,frozen,0.2437,2025-05-01,2025-11-11
ACC-600278,500369,cd,7793-8762-5070-6137,BR-0100,208608.9,USD,frozen,3.775,2025-09-18,2025-11-01
ACC-600279,501013,money_market,8427-6290-8237-2359,BR-0114,304411.01,USD,active,5.4284,2021-09-11,2023-06-06
ACC-600280,501566,savings,9677-5343-6394-2910,BR-0035,52583.32,USD,dormant,0.835,2021-02-01,2022-10-22
ACC-600281,502019,checking,6699-0092-6005-3490,BR-0018,4709.58,USD,active,0.1705,2020-11-21,2021-10-23
ACC-600282,500205,savings,6020-9472-3116-6271,BR-0055,56091.31,USD,closed,1.3279,2020-04-25,2020-10-06
ACC-600283,500389,savings,6099-1821-2946-1632,BR-0188,37003.8,USD,dormant,2.8627,2025-08-02,2025-08-27
ACC-600284,501063,checking,1740-5050-2858-7748,BR-0120,2286.63,USD,closed,0.3339,2022-03-02,2022-11-12
ACC-600285,500858,checking,4615-9973-4028-9230,BR-0040,16102.29,USD,active,0.3542,2022-04-16,2022-10-30
ACC-600286,500577,cd,3892-2732-1387-4930,BR-0071,73706.66,USD,active,2.861,2020-12-13,2021-02-13
ACC-600287,501911,savings,6559-2125-1267-4821,BR-0167,128343.46,USD,active,4.1767,2019-05-02,2020-11-14
ACC-600288,502391,savings,7843-8371-7647-1405,BR-0170,119606.42,USD,dormant,1.7147,2025-01-23,2025-03-07
ACC-600289,501661,savings,6719-7354-1100-5243,BR-0119,32551.21,USD,frozen,4.6956,2023-07-05,2025-02-23
ACC-600290,501002,checking,6754-7985-1625-8311,BR-0189,47082.62,USD,active,0.2374,2019-09-15,2020-08-05
ACC-600291,500895,checking,7470-0265-5230-9014,BR-0055,18135.41,USD,dormant,0.2439,2022-03-15,2022-05-28
ACC-600292,501413,checking,7737-7988-1557-1600,BR-0172,401.96,USD,active,0.3115,2023-12-26,2024-10-05
ACC-600293,501505,checking,7147-9564-7079-1170,BR-0051,39715.91,USD,active,0.2823,2024-11-01,2025-07-08
ACC-600294,500399,savings,5759-9180-6638-9025,BR-0023,45786.35,USD,active,4.4175,2021-02-13,2021-12-14
ACC-600295,500146,savings,0963-9175-5528-2725,BR-0025,35374.95,USD,active,3.4046,2025-06-06,2025-07-19
ACC-600296,501545,money_market,6623-9052-3286-3027,BR-0176,455011.59,USD,closed,2.0255,2020-03-27,2021-10-05
ACC-600297,500456,checking,9615-1152-0758-0665,BR-0152,23390.68,USD,active,0.2092,2020-06-23,2021-01-16
ACC-600298,501915,savings,4253-1930-5840-8504,BR-0129,63609.53,USD,active,2.538,2019-05-01,2021-02-16
ACC-600299,502596,cd,1735-8764-5948-5259,BR-0118,94146.16,USD,dormant,2.6262,2019-02-08,2019-10-16
ACC-600300,500854,savings,1445-8093-9758-5307,BR-0081,126628.19,USD,active,0.5898,2020-11-15,2022-06-21
ACC-600301,500024,money_market,5035-8551-0288-9837,BR-0027,377438.33,USD,dormant,4.1737,2025-11-21,2025-12-07
ACC-600302,501148,checking,2757-3252-3429-7817,BR-0091,34317.3,USD,closed,0.4559,2020-07-23,2020-10-17
ACC-600303,500684,money_market,5504-6123-1031-9000,BR-0193,494552.1,USD,active,1.3421,2025-01-22,2025-01-23
ACC-600304,502871,savings,6483-3078-5501-0435,BR-0145,69039.16,USD,active,0.7218,2023-03-07,2024-11-12
ACC-600305,502886,money_market,8818-4493-3301-9525,BR-0088,199369.96,USD,active,1.4225,2019-08-28,2019-09-22
ACC-600306,502247,savings,0836-6257-3364-5821,BR-0078,135238.73,USD,active,1.0802,2025-03-08,2025-09-25
ACC-600307,500047,savings,8786-5783-4409-3835,BR-0152,31649.53,USD,dormant,0.8945,2021-12-09,2023-04-27
ACC-600308,502963,checking,2230-0712-3899-8813,BR-0124,12649.89,USD,active,0.3375,2020-07-22,2021-05-22
ACC-600309,502488,cd,9468-8859-5690-4792,BR-0068,165519.17,USD,active,4.5892,2023-06-23,2024-02-13
ACC-600310,502331,checking,8125-2009-1084-5435,BR-0008,2463.28,USD,active,0.2036,2023-09-09,2024-08-08
ACC-600311,502782,savings,4128-9507-6694-1160,BR-0007,149815.12,USD,active,0.8284,2025-12-16,2025-12-22
ACC-600312,500215,money_market,5061-9914-1847-9619,BR-0107,124290.79,USD,active,4.8832,2023-11-11,2025-02-08
ACC-600313,502154,cd,8614-4301-7762-6973,BR-0086,56418.59,USD,active,3.1069,2024-03-20,2025-03-09
ACC-600314,502641,savings,2292-9930-1239-7042,BR-0175,186263.85,USD,active,2.9969,2023-07-12,2024-03-18
ACC-600315,500557,savings,9745-3961-6113-6410,BR-0194,144133.83,USD,active,4.9109,2025-01-06,2025-12-08
ACC-600316,501445,checking,0802-9999-7247-9089,BR-0030,6441.14,USD,closed,0.2377,2020-02-14,2021-03-13
ACC-600317,500585,savings,1116-2238-1511-1303,BR-0160,106264.96,USD,closed,1.2808,2022-10-23,2024-01-04
ACC-600318,502728,savings,8303-0847-3216-6431,BR-0086,138950.01,USD,dormant,3.0378,2021-03-03,2021-07-31
ACC-600319,502637,checking,6448-2127-8854-1413,BR-0119,38404.96,USD,frozen,0.2067,2021-04-26,2023-02-02
ACC-600320,502175,checking,7545-3700-3722-7553,BR-0105,29993.9,USD,active,0.0871,2023-05-31,2023-09-02
ACC-600321,502863,savings,7340-2490-4182-2213,BR-0183,82915.15,USD,active,2.9172,2025-04-27,2025-12-05
ACC-600322,500478,checking,0603-9621-0219-0001,BR-0166,2067.22,USD,active,0.2547,2020-12-18,2022-06-17
ACC-600323,502415,savings,4180-5372-0596-7192,BR-0108,66896.49,USD,active,3.7595,2021-10-17,2021-12-22
ACC-600324,502500,checking,2053-3015-2899-0867,BR-0081,22892.42,USD,active,0.4523,2022-07-21,2024-01-09
ACC-600325,501111,money_market,8437-3546-0233-5338,BR-0048,11873.49,USD,active,5.153,2020-05-31,2020-07-25
ACC-600326,501860,savings,3874-2143-6748-6587,BR-0134,194744.61,USD,active,0.7173,2023-07-25,2024-03-19
ACC-600327,501946,money_market,4857-4625-7999-7610,BR-0024,47188.43,USD,active,4.1077,2025-08-07,2025-08-21
ACC-600328,502804,savings,9048-9788-3034-7830,BR-0039,170991.76,USD,active,1.5936,2023-02-27,2024-03-15
ACC-600329,502017,money_market,9112-1814-3772-9163,BR-0151,438732.36,USD,closed,2.2003,2019-01-03,2020-06-21
ACC-600330,501478,checking,2300-0318-8907-8125,BR-0047,26248.17,USD,active,0.0523,2020-05-28,2021-08-21
ACC-600331,500604,savings,2876-0847-2232-9333,BR-0002,75797.59,USD,active,2.6516,2025-12-10,2025-12-30
ACC-600332,501788,savings,8265-3632-6338-7523,BR-0134,36042.88,USD,active,4.3814,2025-12-31,2026-01-01
ACC-600333,502054,savings,7666-1430-2670-8140,BR-0104,101545.95,USD,active,0.6945,2025-01-16,2025-09-24
ACC-600334,502094,savings,6412-1652-5784-0810,BR-0042,65768.64,USD,active,3.0663,2023-12-08,2025-11-15
ACC-600335,500633,savings,7209-6056-6887-8252,BR-0032,180377.5,USD,closed,2.1089,2023-01-29,2024-05-28
ACC-600336,500285,savings,4185-2369-9892-3838,BR-0044,81157.17,USD,dormant,2.2118,2024-12-28,2025-10-14
ACC-600337,500562,checking,2036-8537-9190-4658,BR-0110,39597.35,USD,closed,0.1805,2019-09-28,2020-06-24
ACC-600338,501765,cd,4348-8303-5509-5748,BR-0156,147333.19,USD,active,2.9176,2019-08-21,2021-04-21
ACC-600339,502435,cd,5593-2010-3164-4282,BR-0059,40416.11,USD,closed,4.1663,2021-08-28,2021-12-15
ACC-600340,502650,cd,8310-4769-3639-3092,BR-0176,62914.14,USD,active,3.3084,2023-04-08,2024-04-20
ACC-600341,501078,savings,8411-6565-9888-0540,BR-0060,133893.99,USD,active,3.0279,2020-03-21,2021-11-30
ACC-600342,500425,savings,9811-3830-2160-5179,BR-0045,73054.93,USD,closed,0.8708,2023-10-12,2025-07-12
ACC-600343,501910,savings,8174-1356-5311-4477,BR-0171,82560.22,USD,closed,3.5068,2020-02-19,2021-05-27
ACC-600344,502687,checking,7080-3345-9419-8134,BR-0188,6347.98,USD,active,0.4292,2025-11-17,2025-12-17
ACC-600345,502866,checking,6132-2662-8685-0955,BR-0097,5491.98,USD,active,0.3993,2025-04-27,2025-06-25
ACC-600346,501121,cd,5714-1308-8883-5006,BR-0067,166714.95,USD,dormant,4.3228,2019-06-24,2019-08-13
ACC-600347,501217,checking,5834-7566-9108-4711,BR-0017,27022.91,USD,active,0.1854,2023-10-24,2023-12-01
ACC-600348,500794,checking,7173-6029-9254-0480,BR-0128,47178.11,USD,active,0.3315,2022-06-12,2023-02-12
ACC-600349,501542,checking,2053-4196-1044-8397,BR-0071,26357.96,USD,dormant,0.0504,2022-08-03,2024-02-13
ACC-600350,502092,cd,0193-2270-9334-2060,BR-0155,246666.8,USD,dormant,2.7721,2021-11-17,2023-06-08
ACC-600351,501612,savings,1209-0205-8342-8146,BR-0189,49991.3,USD,active,3.6967,2024-04-28,2024-05-15
ACC-600352,501813,savings,4122-1063-1637-5425,BR-0008,46172.98,USD,dormant,3.4635,2019-12-25,2020-10-07
ACC-600353,500272,checking,9931-7084-5125-1991,BR-0039,45550.58,USD,active,0.3195,2019-06-27,2020-07-29
ACC-600354,502161,checking,4446-9385-3606-2662,BR-0183,36383.64,USD,active,0.2422,2023-09-15,2024-06-21
ACC-600355,502638,checking,2580-0152-1812-5454,BR-0006,38715.79,USD,active,0.178,2022-05-07,2022-10-27
ACC-600356,500001,checking,9961-4048-4153-0033,BR-0166,3154.33,USD,active,0.0284,2019-05-30,2019-08-03
ACC-600357,502165,savings,7692-9449-5069-5887,BR-0108,187968.68,USD,active,3.6008,2020-04-27,2020-08-30
ACC-600358,502520,savings,9972-2423-9397-8023,BR-0099,166644.52,USD,closed,3.0113,2025-10-20,2025-10-26
ACC-600359,502386,checking,0039-9514-0788-8681,BR-0079,8245.41,USD,active,0.0833,2023-08-22,2024-04-07
ACC-600360,502884,checking,4108-8868-7239-0442,BR-0103,15503.39,USD,active,0.0275,2019-05-17,2021-05-07
ACC-600361,501961,savings,7972-1836-7371-3858,BR-0076,160952.09,USD,dormant,3.3991,2020-08-02,2020-12-09
ACC-600362,500063,checking,2576-1058-8213-6441,BR-0059,31280.16,USD,dormant,0.4202,2019-04-17,2020-08-13
ACC-600363,501694,cd,2944-8872-8896-1141,BR-0175,218179.92,USD,active,3.3746,2023-02-05,2024-04-11
ACC-600364,500501,cd,1502-7114-8451-6144,BR-0131,195561.27,USD,active,5.2664,2024-04-08,2024-05-19
ACC-600365,500510,money_market,0015-3911-7133-0012,BR-0117,421127.22,USD,active,3.1619,2023-09-24,2024-12-01
ACC-600366,500624,checking,9929-2638-8017-3493,BR-0180,16347.28,USD,active,0.2862,2024-10-19,2025-12-14
ACC-600367,502864,savings,8273-8376-5522-4295,BR-0069,96229.76,USD,active,0.8567,2025-06-03,2025-11-28
ACC-600368,500916,savings,2590-6936-5267-7753,BR-0187,20024.7,USD,active,3.5442,2020-11-30,2022-10-20
ACC-600369,502608,checking,2092-2669-1419-9271,BR-0197,3294.23,USD,active,0.3861,2023-02-08,2024-01-11
ACC-600370,502698,checking,8058-9276-8348-8499,BR-0023,31781.23,USD,active,0.1743,2019-02-19,2019-12-05
ACC-600371,502763,checking,0842-2420-2694-7552,BR-0025,24309.01,USD,active,0.1029,2022-09-30,2024-05-22
ACC-600372,500372,checking,0660-9855-8012-8921,BR-0044,26407.68,USD,active,0.2162,2020-05-05,2021-10-22
ACC-600373,502113,checking,3958-2484-5925-4688,BR-0087,16534.01,USD,active,0.0276,2020-02-03,2021-04-16
ACC-600374,500354,savings,7226-8626-1866-5210,BR-0159,149068.82,USD,dormant,3.7557,2022-05-02,2022-10-23
ACC-600375,501424,savings,3054-1774-0047-3295,BR-0084,150502.71,USD,active,4.4227,2019-02-26,2020-11-15
ACC-600376,501232,checking,1388-8756-5311-8293,BR-0182,19466.25,USD,active,0.3156,2022-08-20,2024-06-18
ACC-600377,502702,checking,8733-8068-3018-1974,BR-0071,281.88,USD,dormant,0.4961,2025-07-11,2025-10-01
ACC-600378,502293,savings,2453-7592-9394-0612,BR-0168,132779.04,USD,active,1.1305,2022-09-30,2023-08-10
ACC-600379,502373,money_market,8386-0086-2975-9670,BR-0165,345279.67,USD,frozen,2.9172,2024-08-29,2024-12-28
ACC-600380,502492,savings,9678-9490-4940-6849,BR-0123,199663.7,USD,dormant,1.1153,2020-04-09,2021-10-16
ACC-600381,502052,checking,1289-0538-7807-9213,BR-0144,47728.46,USD,active,0.2991,2025-07-29,2025-08-19
ACC-600382,500139,checking,1457-3149-0247-8275,BR-0100,11317.03,USD,active,0.2773,2025-08-22,2025-10-18
ACC-600383,501508,checking,5646-7905-5588-5065,BR-0152,30990.98,USD,active,0.2478,2022-07-30,2023-05-24
ACC-600384,501481,checking,0013-6557-8375-3107,BR-0140,43116.8,USD,active,0.0863,2022-01-17,2022-02-17
ACC-600385,502316,checking,1512-5208-7510-2726,BR-0009,38761.2,USD,active,0.4895,2024-06-10,2025-04-19
ACC-600386,500871,cd,6192-2283-1087-2011,BR-0037,107579.05,USD,active,4.1152,2023-12-11,2024-12-07
ACC-600387,502378,cd,8315-4120-6532-8846,BR-0116,94717.15,USD,active,5.5144,2025-03-20,2025-04-25
ACC-600388,500186,money_market,9899-3420-8884-2054,BR-0032,347217.51,USD,active,1.4904,2020-10-08,2022-05-27
ACC-600389,502560,checking,7953-7965-3914-4951,BR-0161,25079.95,USD,active,0.3739,2023-01-06,2024-06-06
ACC-600390,501989,checking,0742-4715-7719-1465,BR-0099,39371.86,USD,active,0.3304,2022-09-18,2024-09-12
ACC-600391,502059,checking,1203-8725-2865-3541,BR-0166,39840.25,USD,active,0.277,2021-11-22,2022-12-09
ACC-600392,501995,checking,8861-6166-2825-2077,BR-0185,23010.48,USD,closed,0.4487,2025-02-13,2025-11-10
ACC-600393,500122,checking,1396-5548-8744-8165,BR-0178,22977.32,USD,active,0.1634,2020-12-30,2021-10-27
ACC-600394,501895,money_market,4328-1968-4027-3863,BR-0135,371000.19,USD,dormant,4.3648,2019-03-18,2021-01-16
ACC-600395,500159,checking,8149-1125-5179-9487,BR-0051,157.47,USD,active,0.0356,2020-07-01,2022-05-07
ACC-600396,501945,checking,4935-7560-5820-2199,BR-0026,23243.44,USD,active,0.0947,2020-06-11,2021-03-25
ACC-600397,502558,checking,5127-9237-5058-5411,BR-0141,24667.36,USD,active,0.3916,2021-09-07,2022-11-16
ACC-600398,500154,savings,4313-5427-6450-7141,BR-0011,179289.23,USD,active,3.2346,2023-02-20,2024-12-12
ACC-600399,501470,savings,4932-5872-6655-6948,BR-0048,161330.16,USD,dormant,0.8183,2020-02-17,2021-06-08
ACC-600400,500687,money_market,0424-9299-5200-3817,BR-0121,17950.82,USD,active,3.5003,2024-10-06,2025-07-19
ACC-600401,502027,money_market,8059-0158-2785-4992,BR-0033,58870.95,USD,active,4.0352,2021-10-01,2022-11-18
ACC-600402,500009,savings,6452-2560-4251-0610,BR-0098,84759.25,USD,active,2.9249,2022-01-24,2022-10-09
ACC-600403,502235,savings,4125-0856-0383-8475,BR-0074,122154.76,USD,active,0.8915,2020-07-02,2020-11-13
ACC-600404,500120,savings,9431-0030-2550-2286,BR-0045,56109.93,USD,active,3.6833,2020-10-18,2022-01-29
ACC-600405,501165,checking,8447-0580-3587-0729,BR-0131,33967.25,USD,active,0.1984,2020-06-06,2021-11-03
ACC-600406,502004,savings,0087-9858-3505-1915,BR-0068,191154.84,USD,frozen,1.6058,2022-04-01,2022-08-20
ACC-600407,500214,cd,0495-9130-9629-2349,BR-0085,5186.64,USD,dormant,3.1447,2019-01-22,2020-01-19
ACC-600408,500169,savings,7491-3572-9496-2600,BR-0054,142298.26,USD,active,4.7823,2019-08-21,2020-03-09
ACC-600409,501851,money_market,1057-7327-6425-6624,BR-0096,8651.32,USD,closed,1.8084,2023-04-22,2024-11-24
ACC-600410,500707,checking,2162-6280-9789-7963,BR-0176,36170.35,USD,active,0.3267,2024-04-16,2025-05-02
ACC-600411,500343,checking,8194-8606-5124-4755,BR-0066,4434.54,USD,active,0.4644,2020-12-29,2022-12-03
ACC-600412,502078,savings,9985-2008-5912-0939,BR-0015,28986.35,USD,active,4.3836,2019-12-27,2020-08-05
ACC-600413,502469,savings,5159-2745-0416-7313,BR-0044,42068.81,USD,active,4.6903,2024-08-29,2025-08-30
ACC-600414,501820,money_market,2911-3590-7018-6083,BR-0072,490178.07,USD,active,4.0493,2020-01-24,2020-07-07
ACC-600415,500600,savings,1838-6812-4998-3262,BR-0167,137530.9,USD,closed,0.5119,2024-01-21,2025-07-22
ACC-600416,501717,savings,2726-8159-9956-7024,BR-0115,185803.71,USD,active,2.3152,2020-06-04,2020-06-08
ACC-600417,501860,checking,8234-6194-0199-6302,BR-0126,5236.13,USD,active,0.4698,2025-06-03,2025-11-07
ACC-600418,500639,savings,8815-8346-5768-3094,BR-0064,18061.55,USD,active,2.9623,2022-07-19,2022-11-16
ACC-600419,500364,savings,7775-1508-4855-2236,BR-0111,147113.12,USD,active,4.8711,2022-01-06,2022-05-17
ACC-600420,500818,cd,1514-0979-2839-3733,BR-0026,164043.24,USD,active,3.5085,2024-01-18,2024-10-22
ACC-600421,502101,cd,4595-6782-9522-3377,BR-0072,99457.19,USD,active,4.8221,2022-08-26,2023-08-12
ACC-600422,500099,checking,1062-8795-5067-3207,BR-0081,32877.14,USD,active,0.2887,2020-06-07,2021-05-18
ACC-600423,501134,savings,7883-9677-5978-4250,BR-0163,64121.42,USD,active,0.5397,2019-09-15,2019-12-06
ACC-600424,501477,checking,0944-0491-9049-1687,BR-0147,45907.05,USD,dormant,0.2307,2023-03-11,2023-03-20
ACC-600425,502813,checking,8058-3469-2990-4360,BR-0095,10857.08,USD,active,0.4233,2020-09-17,2021-02-19
ACC-600426,502053,savings,4551-0459-9998-7280,BR-0168,46026.4,USD,active,1.1889,2025-05-22,2025-09-22
ACC-600427,502652,savings,2512-9601-3246-7680,BR-0192,191326.09,USD,active,1.8022,2022-08-14,2023-11-25
ACC-600428,502434,savings,6924-7998-5840-6402,BR-0163,111135.06,USD,active,3.5118,2021-04-28,2022-04-16
ACC-600429,500668,checking,1374-3955-0071-5796,BR-0134,27576.6,USD,closed,0.2326,2019-12-15,2020-02-07
